Time,OWD
60.383341,136.564
60.393261,145.278
60.393261,144.069
60.393262,142.864
60.393262,141.657
60.393263,140.45
60.393291,139.271
60.393291,138.065
60.393292,136.858
60.393292,135.651
60.393461,134.609
60.393462,133.403
60.393462,132.198
60.393462,130.948
60.39938,135.659
60.399381,134.451
60.399382,133.242
60.399382,132.035
60.399383,130.831
60.399418,129.057
60.399418,127.849
60.399418,126.643
60.406668,132.686
60.406669,131.48
60.406669,130.272
60.40667,129.066
60.40667,127.859
60.406699,126.68
60.406699,125.473
60.406699,124.267
60.4136,129.96
60.421108,136.258
60.421108,135.052
60.421109,133.847
60.421109,132.641
60.426565,136.889
60.426565,135.682
60.426566,134.475
60.426566,133.268
60.426566,132.061
60.426567,130.855
60.426567,129.043
60.426568,127.779
60.426602,126.606
60.426602,125.328
60.426637,124.071
60.435248,131.43
60.451226,146.2
60.451227,144.884
60.451227,143.677
60.451228,142.321
60.451228,141.114
60.451257,139.936
60.451257,138.728
60.459143,145.408
60.459144,144.201
60.46534,149.19
60.46534,147.983
60.465341,146.769
60.465341,145.57
60.465341,144.362
60.465389,143.202
60.46539,141.996
60.46539,140.186
60.465525,139.113
60.465525,137.905
60.465526,136.7
60.465526,135.492
60.465527,134.287
60.465527,133.08
60.465528,131.873
60.465528,130.665
60.465559,129.49
60.46556,128.283
60.46556,127.076
60.465561,125.87
60.47189,130.992
60.47189,129.785
60.471891,128.578
60.471891,127.372
60.471892,126.165
60.471922,124.988
60.477961,129.82
60.487526,138.177
60.487527,136.972
60.495533,143.166
60.495533,141.958
60.495534,140.752
60.495534,139.546
60.495535,138.34
60.495563,137.161
60.502132,142.522
60.502362,141.545
60.502363,140.338
60.502363,139.131
60.502364,137.926
60.502364,136.718
60.50239,135.536
60.50239,134.33
60.502391,133.123
60.509869,139.394
60.50987,138.188
60.509871,136.982
60.509871,135.77
60.509958,134.654
60.509959,133.445
60.509959,132.241
60.509959,130.43
60.50996,129.224
60.509984,128.04
60.509985,126.835
60.509985,125.628
60.515878,130.313
60.515879,129.107
60.51588,127.901
60.51588,126.694
60.515881,125.487
60.515881,124.281
60.52222,129.412
60.529237,135.222
60.529238,134.016
60.539573,143.143
60.539573,141.936
60.539574,140.73
60.539574,139.523
60.549088,147.83
60.549089,146.623
60.54909,145.418
60.54909,144.21
60.54909,142.399
60.549091,141.194
60.549091,139.986
60.549092,138.779
60.549144,137.624
60.549145,136.418
60.562251,148.317
60.562252,147.11
60.562252,145.899
60.562252,144.696
60.562253,143.491
60.562253,142.283
60.562254,141.077
60.562254,139.87
60.568998,145.407
60.568999,144.201
60.575351,149.345
60.575352,148.138
60.575352,146.932
60.575352,145.724
60.575353,144.518
60.575353,143.311
60.575354,141.501
60.575354,140.294
60.575405,139.138
60.581993,144.519
60.581994,143.313
60.581995,142.106
60.581995,140.899
60.581995,139.692
60.581996,138.486
60.581996,137.279
60.581997,136.072
60.582053,134.921
60.582053,133.714
60.582054,132.508
60.582054,131.3
60.582054,130.094
60.582055,128.887
60.582055,127.68
60.582056,126.453
60.582084,125.294
60.591366,133.369
60.591367,132.163
60.591368,130.353
60.591368,129.146
60.591369,127.94
60.591369,126.733
60.601065,135.221
60.607742,140.691
60.61466,146.403
60.614661,145.196
60.614662,143.99
60.614876,142.997
60.614877,141.79
60.614877,140.582
60.614878,139.377
60.614878,138.17
60.614878,136.963
60.614879,135.756
60.614879,134.549
60.614912,133.375
60.614913,132.168
60.614913,130.962
60.614913,129.754
60.614914,128.548
60.614914,126.737
60.614954,125.57
60.620861,130.27
60.620862,129.064
60.620862,127.856
60.620862,126.649
60.620863,125.444
60.620863,124.236
60.62791,130.075
60.63422,135.178
60.634221,133.972
60.643264,141.807
60.643264,140.601
60.643265,139.395
60.643265,138.187
60.653057,146.773
60.653058,145.567
60.653058,144.359
60.653059,143.153
60.653059,141.946
60.65306,140.739
60.65306,139.532
60.65306,137.721
60.659678,143.132
60.659679,141.926
60.66711,148.15
60.667111,146.944
60.667111,145.736
60.667111,144.529
60.667112,143.324
60.667112,142.115
60.667113,140.91
60.667113,139.703
60.667168,138.55
60.667169,137.343
60.667169,136.136
60.667169,134.93
60.66717,133.723
60.66717,132.516
60.67281,136.949
60.67927,142.202
60.679271,140.995
60.679394,139.91
60.679395,138.705
60.679395,136.894
60.679396,135.689
60.679396,134.481
60.679418,133.295
60.679468,132.139
60.686372,137.834
60.695752,146.008
60.695752,144.801
60.704595,152.436
60.704596,151.23
60.704596,150.024
60.704597,148.818
60.704597,147.61
60.704597,146.402
60.704598,145.197
60.704598,143.989
60.704649,142.834
60.712,148.977
60.712001,147.77
60.712002,146.564
60.712002,145.358
60.712003,144.151
60.712003,142.34
60.712003,141.133
60.712004,139.928
60.712058,138.773
60.712058,137.566
60.712059,136.36
60.712059,135.153
60.712059,133.945
60.71206,132.74
60.71206,131.533
60.712061,130.326
60.712093,129.151
60.712093,127.944
60.712094,126.737
60.718857,132.294
60.718858,131.087
60.718859,129.881
60.718859,128.673
60.71886,127.468
60.71886,126.26
60.718919,125.112
60.725354,130.34
60.725355,128.53
60.725355,127.323
60.725356,126.116
60.725356,124.91
60.731416,129.762
60.747163,144.302
60.747163,143.096
60.747197,141.922
60.747329,140.846
60.74744,139.751
60.747441,138.544
60.747441,137.337
60.747442,136.057
60.747442,134.86
60.756879,143.095
60.75688,141.888
60.756942,140.744
60.756942,139.536
60.756943,138.33
60.756943,137.124
60.756943,135.916
60.756967,134.732
60.756967,132.922
60.756968,131.716
60.763402,136.943
60.763403,135.737
60.763404,134.53
60.763404,133.323
60.763476,132.187
60.763476,130.981
60.77102,137.317
60.771021,136.11
60.771021,134.904
60.771022,133.698
60.771064,132.533
60.771065,131.327
60.771065,130.119
60.771066,128.913
60.771066,127.706
60.771087,126.519
60.77113,125.355
60.777954,130.972
60.777955,129.766
60.777955,128.555
60.777956,126.749
60.777956,125.542
60.79052,136.899
60.808558,153.73
60.808559,152.523
60.808559,151.317
60.80856,150.111
60.80856,148.903
60.80856,147.696
60.815797,153.725
60.815798,152.52
60.822703,158.217
60.822704,157.011
60.822704,155.804
60.822705,154.598
60.822705,153.39
60.822705,152.183
60.822706,150.976
60.822706,149.77
60.822762,148.619
60.822762,147.412
60.822763,146.205
60.822763,144.395
60.822764,143.188
60.822764,141.981
60.822764,140.774
60.822765,139.568
60.822793,138.389
60.822816,137.204
60.822817,135.998
60.822817,134.791
60.822818,133.585
60.822818,132.377
60.822818,131.171
60.822819,129.965
60.822819,128.757
60.822847,127.577
60.822847,126.371
60.822884,125.2
60.829239,130.348
60.82924,129.142
60.82924,127.935
60.829241,126.729
60.82928,125.561
60.842611,137.08
60.851867,145.129
60.851867,143.923
60.860802,151.65
60.860802,150.443
60.860803,149.231
60.860803,148.029
60.860804,146.824
60.860804,145.616
60.860805,144.41
60.860805,143.203
60.860856,142.046
60.860856,140.84
60.867783,146.559
60.867784,145.353
60.867784,144.146
60.867785,142.939
60.867785,141.733
60.867786,140.526
60.867786,139.318
60.867861,138.186
60.867861,136.98
60.867862,135.169
60.867862,133.962
60.867862,132.755
60.867863,131.549
60.867863,130.342
60.867864,129.136
60.867895,127.96
60.867896,126.753
60.867934,125.584
60.874719,131.162
60.874719,129.954
60.87472,128.749
60.87472,127.541
60.87472,126.334
60.874763,125.17
60.881591,130.791
60.888728,136.721
60.888728,135.513
60.89454,140.118
60.894541,138.912
60.894542,137.706
60.894542,136.498
60.894542,134.688
60.894543,133.481
60.894543,132.273
60.894544,131.068
60.894594,129.911
60.894595,128.705
60.894595,127.497
60.894596,126.291
60.894596,125.084
60.903146,132.427
60.912808,140.881
60.912809,139.675
60.919559,145.218
60.91956,144.012
60.91956,142.804
60.919561,141.598
60.92674,147.571
60.926741,146.364
60.926741,145.157
60.926742,143.95
60.926742,142.7
60.926742,141.492
60.926743,139.683
60.926743,138.475
60.926799,137.324
60.926799,136.117
60.9268,134.911
60.9268,133.703
60.9268,132.496
60.926801,131.29
60.926801,130.082
60.926802,128.877
60.92683,127.698
60.92683,126.49
60.926831,125.284
60.933499,130.745
60.9335,129.539
60.9335,128.331
60.9335,127.125
60.933501,125.918
60.933501,124.711
60.940587,130.586
60.947104,135.899
60.947105,134.694
60.955779,141.557
60.955779,140.35
60.95578,139.143
60.95578,137.936
60.964649,145.598
60.96465,144.392
60.96465,143.184
60.964651,141.978
60.964651,140.771
60.964651,139.563
60.964652,138.358
60.964652,137.151
60.964705,135.996
60.971552,141.636
60.971553,140.43
60.971553,139.223
60.971614,138.077
60.971614,136.869
60.971615,135.663
60.971615,134.456
60.971615,133.249
60.971638,132.064
60.978764,137.38
60.978765,136.173
60.978766,134.967
60.978766,133.76
60.978766,132.553
60.978767,131.347
60.978767,130.139
60.978768,128.933
60.978821,127.779
60.978822,126.573
60.978822,125.365
60.978822,124.159
60.98462,128.75
60.984621,127.543
60.984653,126.368
60.984759,125.266
60.984759,124.059
60.992521,130.614
60.998798,135.684
60.998798,134.477
61.007622,142.092
61.007623,140.887
61.00773,139.183
61.007731,137.977
61.01668,145.719
61.01668,144.511
61.016681,143.306
61.016681,142.099
61.016682,140.892
61.016682,139.685
61.016682,138.478
61.016683,137.272
61.016736,136.117
61.016737,134.912
61.016737,133.705
61.016737,132.497
61.023241,137.794
61.023305,136.65
61.023306,135.445
61.023306,134.237
61.023307,133.031
61.023307,131.824
61.023331,130.64
61.023379,129.481
61.041186,145.477
61.041187,144.271
61.041188,143.065
61.041188,141.858
61.041188,140.651
61.041189,139.445
61.041189,138.237
61.04119,137.031
61.041245,135.879
61.041245,134.671
61.041245,133.461
61.041246,132.258
61.041246,131.051
61.041247,129.845
61.044183,131.574
61.05021,136.394
61.059176,144.15
61.059177,142.946
61.059178,141.74
61.059178,140.532
61.059178,139.326
61.059179,138.119
61.059179,136.309
61.05918,135.102
61.059233,133.948
61.068849,142.357
61.068849,141.15
61.06885,139.944
61.090002,159.888
61.102872,171.551
61.102873,170.344
61.102874,169.139
61.102874,167.932
61.102874,166.724
61.102875,165.518
61.102875,164.311
61.102876,163.105
61.10293,161.951
61.102931,160.745
61.102931,159.538
61.102932,158.331
61.102932,157.124
61.102932,155.918
61.102933,154.711
61.102933,152.9
61.102965,151.726
61.102966,150.519
61.102966,149.312
61.102966,148.105
61.102967,146.899
61.102967,145.691
61.102968,144.485
61.102968,143.278
61.102998,142.101
61.102999,140.895
61.102999,139.688
61.102999,138.479
61.120571,154.845
61.120572,153.639
61.120572,152.432
61.120573,151.225
61.120831,150.276
61.120831,149.068
61.120953,147.983
61.120954,146.778
61.134081,158.697
61.134082,156.887
61.134082,155.68
61.134082,154.474
61.134083,153.267
61.134083,152.059
61.134084,150.854
61.134084,149.646
61.134136,148.491
61.134136,147.284
61.134137,146.078
61.134137,144.87
61.134137,143.663
61.134138,142.457
61.134138,141.25
61.134139,140.044
61.134184,138.882
61.134184,137.672
61.134184,136.467
61.134185,135.26
61.141325,141.194
61.141326,139.987
61.148202,145.657
61.148202,143.846
61.148203,142.64
61.148203,141.427
61.148204,140.226
61.148204,139.019
61.148204,137.812
61.148205,136.606
61.148448,135.641
61.148448,134.434
61.148449,133.228
61.148449,132.021
61.154664,137.028
61.154766,135.924
61.154766,134.716
61.154767,133.51
61.154767,132.303
61.154768,131.096
61.154768,129.889
61.154769,128.682
61.154769,127.476
61.154801,126.301
61.154801,125.093
61.16355,132.031
61.173029,140.304
61.17303,139.098
61.179358,144.218
61.179359,143.012
61.179502,141.948
61.186328,147.567
61.186329,146.361
61.186329,145.153
61.18633,143.947
61.18633,142.74
61.186331,141.533
61.186331,140.326
61.186331,139.119
61.186383,137.964
61.186384,136.754
61.193281,142.448
61.193282,141.241
61.193283,140.035
61.193283,138.827
61.193284,137.622
61.193284,136.414
61.193284,134.604
61.193285,133.398
61.193342,132.247
61.193343,131.041
61.193343,129.834
61.193344,128.628
61.193344,127.42
61.193345,126.214
61.193345,125.007
61.199772,130.227
61.199773,129.021
61.199774,127.814
61.199774,126.607
61.199775,125.401
61.199775,124.194
61.205994,129.206
61.215466,137.47
61.215467,136.264
61.225016,144.605
61.225017,143.4
61.225017,142.193
61.225018,140.987
61.232118,146.276
61.232119,145.07
61.23212,143.863
61.23212,142.656
61.23212,141.449
61.232121,140.243
61.232121,139.035
61.232122,137.829
61.232171,136.671
61.238515,141.808
61.238516,140.602
61.238516,139.395
61.238517,138.188
61.238517,136.981
61.238518,135.775
61.238518,134.563
61.238518,133.36
61.23857,132.205
61.238571,130.999
61.238571,129.791
61.238572,128.586
61.238572,127.378
61.238573,125.568
61.244816,130.605
61.244817,129.399
61.244817,128.191
61.244818,126.984
61.244818,125.777
61.251629,131.381
61.25163,130.175
61.251631,128.969
61.2583,134.43
61.258301,133.224
61.26735,141.066
61.267351,139.86
61.267352,138.654
61.267352,137.447
61.267352,136.239
61.267397,135.078
61.267398,133.871
61.267398,132.664
61.267419,131.478
61.276782,139.633
61.276783,138.427
61.283577,143.411
61.283578,142.204
61.290114,147.533
61.290115,146.327
61.290115,145.117
61.290116,143.913
61.290116,142.706
61.290116,141.499
61.290117,140.293
61.290117,139.086
61.290178,137.94
61.296927,143.481
61.296928,142.275
61.296928,141.068
61.296928,139.86
61.296929,138.655
61.296929,137.447
61.29693,136.241
61.29693,135.034
61.296983,133.879
61.296983,132.674
61.296984,131.466
61.296984,129.656
61.296985,128.449
61.296985,127.242
61.296986,126.036
61.297015,124.857
61.303689,130.324
61.30369,129.118
61.303691,127.912
61.303691,126.704
61.303732,125.539
61.310114,130.713
61.319402,138.794
61.319403,137.589
61.328644,145.622
61.328645,144.416
61.328645,143.208
61.328646,142.003
61.328646,140.795
61.328689,139.631
61.32895,138.685
61.328951,137.478
61.32901,136.33
61.335901,141.41
61.335902,140.204
61.335903,138.998
61.335904,137.792
61.335904,136.585
61.335904,135.377
61.335905,134.167
61.335905,132.964
61.335956,131.808
61.342544,137.188
61.342545,135.983
61.342546,134.777
61.342546,133.57
61.342546,132.362
61.342547,131.156
61.342547,129.948
61.342548,128.743
61.3426,127.587
61.3426,126.38
61.342601,125.174
61.349062,130.427
61.349063,129.221
61.349064,127.411
61.349064,126.205
61.349064,124.997
61.349065,123.791
61.362636,136.155
61.371249,143.561
61.37125,142.355
61.37125,141.147
61.37142,140.11
61.37142,138.904
61.371421,137.697
61.371421,136.49
61.381106,144.967
61.381107,143.761
61.381107,142.554
61.381107,141.347
61.381108,140.14
61.381108,138.933
61.381109,137.728
61.381109,136.52
61.38116,135.364
61.381161,134.157
61.381161,132.346
61.381162,131.14
61.38799,136.762
61.387991,135.555
61.387991,134.348
61.387992,133.142
61.387992,131.934
61.387992,130.728
61.387993,129.521
61.387993,128.314
61.388045,127.158
61.388045,125.951
61.388046,124.745
61.394733,130.223
61.394734,129.019
61.394734,127.812
61.394734,126.604
61.394735,125.398
61.394735,124.191
61.401504,129.752
61.408332,135.374
61.408333,134.167
61.414573,138.596
61.423372,146.189
61.423373,144.981
61.423373,143.774
61.423374,142.568
61.423449,141.437
61.42345,140.23
61.42345,139.023
61.423451,137.817
61.423506,136.664
61.432489,144.441
61.43249,143.235
61.432491,142.028
61.432491,140.821
61.432492,139.615
61.432492,138.407
61.432493,137.2
61.432613,136.115
61.432614,134.908
61.432614,133.701
61.432615,132.49
61.432766,131.438
61.432767,129.628
61.432767,128.422
61.432768,127.215
61.439868,133.108
61.439869,131.902
61.43987,130.696
61.43987,129.489
61.439871,128.283
61.439871,127.075
61.439871,125.868
61.439872,124.661
61.4472,130.783
61.454243,136.619
61.454244,135.413
61.460133,140.094
61.460134,138.888
61.460135,137.681
61.460135,136.474
61.460135,135.267
61.460136,134.06
61.460136,132.854
61.460137,131.648
61.460189,129.889
61.46019,128.683
61.46019,127.475
61.466419,132.497
61.484684,149.555
61.484745,148.407
61.484746,147.203
61.484746,145.996
61.484747,144.789
61.484747,143.582
61.484771,142.398
61.484823,141.243
61.491544,146.699
61.491544,145.42
61.49945,152.119
61.499451,150.783
61.499451,149.576
61.499452,148.266
61.499507,147.114
61.499507,145.906
61.499508,144.59
61.499508,143.382
61.499509,141.573
61.499509,140.366
61.499509,139.159
61.49951,137.952
61.499542,136.777
61.499543,135.571
61.499543,134.363
61.499584,133.198
61.505398,137.804
61.505399,136.597
61.5054,135.392
61.5054,134.185
61.5054,132.977
61.505401,131.771
61.505401,130.564
61.505402,129.358
61.505456,128.205
61.505456,126.997
61.505457,125.791
61.505457,124.584
61.512637,130.557
61.518971,135.683
61.528105,143.007
61.536776,150.471
61.543804,156.292
61.543805,155.085
61.543806,153.88
61.543806,152.672
61.543806,151.465
61.543807,150.259
61.543807,149.051
61.543808,147.845
61.543859,146.689
61.54386,145.478
61.54386,144.275
61.543861,143.069
61.543861,141.863
61.543862,140.656
61.543862,139.449
61.543862,138.241
61.543894,137.067
61.543895,135.861
61.543895,134.653
61.543896,133.447
61.543896,131.636
61.543897,130.429
61.550665,135.991
61.550665,134.784
61.550666,133.577
61.550666,132.37
61.550667,131.164
61.550667,129.957
61.550667,128.75
61.550668,127.543
61.550718,126.386
61.550719,125.179
61.557704,130.958
61.557705,129.752
61.557705,128.544
61.557706,127.338
61.557706,126.131
61.557707,124.924
61.564386,130.396
61.570476,135.279
61.570477,134.072
61.579339,141.727
61.57934,139.918
61.579341,138.712
61.579341,137.505
61.588763,145.719
61.588764,144.468
61.588765,143.261
61.588765,142.054
61.588766,140.848
61.588766,139.641
61.588767,138.434
61.588767,137.227
61.588818,136.071
61.595282,141.325
61.595283,140.121
61.595284,138.916
61.595284,137.709
61.595284,136.501
61.595437,135.447
61.595438,134.241
61.595438,133.034
61.595439,131.828
61.602109,137.289
61.60211,135.48
61.60211,134.274
61.602111,133.067
61.602111,131.86
61.602112,130.654
61.602112,129.446
61.602112,128.239
61.602164,127.083
61.602232,125.944
61.602232,124.738
61.602233,123.531
61.609599,129.69
61.609599,128.482
61.6096,127.276
61.6096,126.07
61.616695,131.957
61.622756,136.811
61.622757,135.605
61.631319,142.96
61.63132,141.753
61.631321,140.547
61.631321,139.338
61.631322,137.53
61.631322,136.323
61.631322,135.112
61.631323,133.909
61.631375,132.755
61.640732,140.905
61.640732,139.697
61.640733,138.491
61.640733,137.284
61.640734,136.078
61.640734,134.87
61.640735,133.664
61.640735,132.457
61.640787,131.302
61.647184,136.492
61.647184,135.284
61.647185,134.078
61.647185,132.871
61.647186,131.665
61.647186,130.456
61.647186,129.25
61.647187,128.044
61.647237,126.283
61.654462,132.301
61.654463,131.095
61.654676,130.101
61.654676,128.894
61.654677,127.687
61.654677,126.48
61.654678,125.274
61.66201,131.399
61.662011,130.193
61.662011,128.986
61.662011,127.778
61.662012,126.572
61.662012,125.364
61.668849,130.995
61.674322,135.261
61.683445,143.176
61.683446,141.97
61.683447,140.764
61.683447,139.557
61.683448,138.35
61.683448,137.143
61.683448,135.332
61.683449,134.126
61.683502,132.972
61.692682,140.945
61.692683,139.739
61.692683,138.531
61.692684,137.325
61.692802,136.236
61.692802,135.029
61.692803,133.823
61.692803,132.615
61.692803,131.408
61.692825,130.223
61.699374,135.565
61.699375,134.359
61.699375,133.151
61.699375,131.944
61.699376,130.737
61.699376,129.53
61.706698,135.646
61.706799,134.539
61.706799,133.332
61.7068,131.522
61.7068,130.315
61.706801,129.108
61.706827,127.928
61.706828,126.722
61.706828,125.514
61.706873,124.353
61.713587,129.859
61.713823,128.888
61.713823,127.681
61.713824,126.474
61.713824,125.267
61.719864,130.1
61.726048,135.077
61.726049,133.871
61.735815,142.429
61.735816,141.218
61.735817,140.016
61.735817,138.81
61.735817,137.603
61.735818,136.397
61.735818,135.188
61.744638,142.198
61.744638,140.991
61.744639,139.785
61.744639,138.578
61.74464,137.373
61.74464,136.165
61.744641,134.958
61.744641,133.751
61.744694,132.597
61.744694,131.39
61.751797,137.285
61.751798,136.079
61.751799,134.873
61.751799,133.666
61.7518,132.458
61.7518,131.251
61.758347,136.593
61.758348,135.386
61.758348,134.179
61.758349,132.972
61.758349,131.765
61.75835,130.559
61.75835,128.748
61.75835,127.541
61.758403,126.387
61.758404,125.181
61.758404,123.974
61.764989,129.351
61.76499,128.145
61.76499,126.937
61.764991,125.732
61.764991,124.525
61.77149,129.816
61.778067,135.134
61.778068,133.928
61.787531,142.184
61.787531,140.977
61.787532,139.771
61.787532,138.563
61.787533,137.357
61.787533,136.15
61.787533,134.942
61.787534,133.736
61.787582,132.577
61.787583,130.767
61.796649,138.626
61.79665,137.42
61.796651,136.214
61.796651,135.007
61.796757,133.905
61.796757,132.699
61.796758,131.492
61.796759,130.286
61.796813,129.133
61.803229,134.341
61.803229,133.134
61.80323,131.928
61.80323,130.718
61.8105,136.784
61.810501,135.577
61.810501,134.37
61.810502,133.164
61.810502,131.957
61.810503,130.751
61.817112,136.152
61.817113,134.946
61.817113,133.135
61.817114,131.929
61.817114,130.722
61.817115,129.516
61.817115,128.308
61.817115,127.101
61.823323,132.102
61.823324,130.891
61.823325,129.689
61.823325,128.482
61.823326,127.276
61.823326,126.069
61.823326,124.862
61.839694,140.023
61.849444,148.565
61.849445,147.36
61.85555,152.257
61.855551,151.051
61.855552,149.845
61.855552,148.638
61.855552,147.43
61.855553,146.224
61.855553,144.413
61.855554,143.207
61.855611,142.057
61.855611,140.85
61.862346,146.378
61.862347,145.171
61.862347,143.964
61.862347,142.757
61.862348,141.551
61.862348,140.344
61.862349,139.137
61.862349,137.93
61.8624,136.773
61.862401,135.568
61.862401,134.361
61.862401,133.153
61.862402,131.948
61.862402,130.74
61.862403,129.534
61.862403,128.327
61.862443,127.159
61.869388,132.898
61.869389,131.087
61.869389,129.88
61.869389,128.673
61.86939,127.466
61.86939,126.26
61.869443,125.106
61.876092,130.547
61.876093,129.341
61.876093,128.134
61.876094,126.927
61.876095,125.722
61.876095,124.514
61.882191,129.403
61.891381,137.385
61.891382,136.18
61.900628,144.218
61.900629,143.012
61.90063,141.806
61.90063,140.599
61.900631,139.393
61.900631,138.185
61.900631,136.978
61.900632,135.168
61.900782,134.112
61.900783,132.905
61.907317,138.232
61.907318,137.025
61.914498,142.999
61.914499,141.791
61.914499,140.585
61.9145,139.379
61.9145,138.171
61.914501,136.965
61.914501,135.759
61.914501,134.551
61.914554,133.396
61.914554,132.19
61.914555,130.984
61.914555,129.775
61.914556,128.57
61.914556,127.363
61.914557,126.156
61.914557,124.949
61.921187,130.367
61.921188,128.562
61.921189,127.356
61.921189,126.149
61.921232,124.985
61.927703,130.249
61.934006,135.345
61.943312,143.444
61.943313,142.237
61.943313,141.03
61.943314,139.824
61.943314,138.616
61.943315,137.41
61.943315,136.203
61.943316,134.997
61.943368,133.842
61.943369,132.635
61.952659,140.718
61.95266,139.512
61.95266,138.305
61.952661,137.098
61.952661,135.891
61.952661,134.684
61.952662,132.875
61.952662,131.666
61.952713,130.511
61.959395,135.986
61.959396,134.779
61.959397,133.574
61.959397,132.366
61.959398,131.16
61.959398,129.952
61.959398,128.746
61.959399,127.539
61.95945,126.383
61.966835,132.561
61.966836,131.355
61.966836,130.147
61.966837,128.942
61.966837,127.734
61.966837,126.527
61.966838,125.321
61.973581,130.856
61.973582,129.651
61.973582,128.443
61.973583,126.634
61.979825,131.668
61.986261,136.897
61.986262,135.691
61.995251,143.473
61.995252,142.266
61.995253,141.06
61.995253,139.853
61.995254,138.647
61.995254,137.439
61.995254,136.233
61.995255,135.026
61.995306,133.868
61.995307,132.664
62.003307,139.457
62.003308,138.25
62.003308,137.043
62.003308,135.836
62.003309,134.629
62.003309,133.423
62.00331,132.217
62.00331,131.008
62.003362,129.25
62.01024,134.921
62.010241,133.715
62.016669,138.936
62.01667,137.73
62.01667,136.523
62.016671,135.316
62.024064,141.502
62.024065,140.296
62.024065,139.088
62.024066,137.883
62.024066,136.675
62.024066,135.468
62.024067,134.257
62.024067,133.055
62.02417,131.951
62.02417,130.743
62.024171,129.537
62.024171,128.33
62.024172,127.124
62.024193,125.938
62.024335,124.873
62.03138,130.106
62.031381,128.9
62.031382,127.694
62.031382,126.486
62.031382,125.28
62.036867,129.555
62.047602,139.085
62.047603,137.879
62.057074,146.143
62.057075,144.937
62.057075,143.73
62.057076,142.523
62.057165,141.405
62.057165,140.198
62.057166,138.991
62.057166,137.785
62.057167,136.578
62.05719,135.394
62.057191,134.188
62.057191,132.981
62.057192,131.774
62.063669,137.044
62.06367,135.234
62.063671,134.028
62.063671,132.821
62.063672,131.615
62.063672,130.408
62.063672,129.2
62.063673,127.995
62.063725,126.839
62.063726,125.633
62.063726,124.426
62.071081,130.568
62.071082,129.367
62.071082,128.16
62.071082,126.953
62.071083,125.746
62.071083,124.54
62.077089,129.338
62.083763,134.805
62.083764,133.599
62.090115,138.743
62.090116,137.536
62.090116,136.329
62.090117,134.519
62.090117,133.312
62.090117,132.105
62.090118,130.899
62.090118,129.691
62.09017,128.536
62.099463,136.622
62.099464,135.416
62.099465,134.21
62.099465,133.003
62.099466,131.797
62.099466,130.589
62.099466,129.382
62.099467,128.176
62.108566,136.067
62.108567,134.861
62.108568,133.656
62.108568,132.448
62.108568,131.241
62.108569,130.035
62.108569,128.827
62.10857,127.621
62.108625,125.865
62.114419,130.452
62.122017,136.843
62.122018,135.636
62.12846,140.866
62.128461,139.665
62.128462,138.46
62.128462,137.253
62.128462,136.045
62.128463,134.839
62.128463,133.631
62.128464,132.425
62.128516,131.27
62.128517,130.064
62.128517,128.857
62.128518,127.65
62.128518,126.442
62.128518,125.236
62.140986,136.497
62.151253,145.556
62.151254,144.35
62.16124,153.129
62.161241,151.319
62.161242,150.114
62.161242,148.906
62.161243,147.698
62.161243,146.493
62.161243,145.285
62.161244,144.079
62.161301,142.929
62.161301,141.722
62.161302,140.515
62.161302,139.308
62.161303,138.102
62.161303,136.895
62.161303,135.688
62.167458,140.635
62.167459,139.429
62.167776,138.539
62.167777,137.333
62.167777,136.126
62.167778,134.919
62.167778,133.712
62.167778,132.505
62.167779,130.695
62.167779,129.488
62.167812,128.314
62.167812,127.107
62.174948,133.035
62.174949,131.829
62.17495,130.623
62.17495,129.416
62.174951,128.21
62.174996,127.048
62.180907,131.744
62.180908,130.545
62.180908,129.338
62.180909,128.132
62.180948,126.964
62.181013,125.821
62.181013,124.614
62.188314,130.708
62.194527,135.714
62.194528,134.508
62.203709,142.481
62.20371,141.275
62.203711,139.465
62.203711,138.258
62.203711,137.051
62.203712,135.845
62.203712,134.637
62.203713,133.432
62.203765,132.277
62.203765,131.068
62.212778,138.875
62.212779,137.668
62.21278,136.463
62.21278,135.255
62.21278,134.048
62.212781,132.842
62.212781,131.634
62.212782,130.428
62.212833,129.272
62.219679,134.911
62.226137,140.156
62.226138,138.956
62.233288,144.899
62.233289,143.692
62.23329,141.883
62.23329,140.675
62.233291,139.469
62.233291,138.262
62.233291,137.054
62.233292,135.848
62.233344,134.693
62.233345,133.487
62.233345,132.28
62.240208,137.935
62.240208,136.729
62.240209,135.522
62.240209,134.314
62.24021,133.109
62.24021,131.901
62.240211,130.695
62.240211,129.488
62.240265,128.335
62.240265,127.127
62.240266,125.922
62.240266,124.715
62.255441,138.681
62.264791,146.221
62.264792,145.013
62.271482,150.496
62.271483,149.285
62.271484,148.083
62.271484,146.878
62.271484,145.671
62.271485,144.465
62.271485,143.258
62.271486,142.051
62.271538,140.897
62.278062,146.213
62.278062,145.005
62.278063,143.8
62.278063,142.592
62.278064,141.386
62.278064,140.178
62.278064,138.972
62.278065,137.766
62.278119,136.612
62.278119,135.406
62.27812,134.199
62.27812,132.388
62.278121,131.182
62.278121,129.975
62.278121,128.766
62.278122,127.561
62.284674,132.906
62.284674,131.699
62.284675,130.493
62.284675,129.286
62.284676,128.078
62.284676,126.872
62.284677,125.666
62.284726,124.508
62.292067,130.642
62.292068,129.436
62.292178,128.338
62.292178,127.131
